Order/PO Number,External ID,Model Number,ASIN,Merchant Sku,Title,List Price,Discount,Cost,Quantity Ordered,Previously Confirmed Quantity,Quantity Confirmed,Quantity Canceled,Quantity Received,Hand Off Start,Hand Off End,Hand Off Type,Expected Hand Off Date,Availability Status,Error From Previous Upload Attempt,Vendor Code,Fulfillment Center,Consolidation ID,Condition,Order Date,Is Back Order,Freight Terms,Payment Method,Special Instructions,Comments,Legal Entity Id,Currency Code,External Id Type,Item Package Quantity,Aggregate Quantity,Merchant Customer ID,Merchant Sku ratio
2B6QAURG,655258850008,K7446-F2181,B01LZZ13R6,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Green Tweed",$99.99,14%,$86.00,1,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258841358,K6805-B215,B01M0AH496,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy Velvet",$294.99,49%,$149.85,1,1,1,0,0,18-Oct-2021,22-Oct-2021,Ship,04-Dec-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258839492,K6995-F971,B06ZY2Q2HW,,"HomePop Parsons Modern Dining Chair, Single Pack, Pink Coral",$180.99,53%,$84.30,4,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258844274,K7399-B118,B0716RD2JS,,"HomePop Round Metal Base Decorative Ottoman, White Velvet",$126.99,57%,$54.79,10,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258844212,K6958-B200,B071D9BTMT,,"HomePop Velvet Tufted Ottoman with Metal Base, Orange",$129.99,34%,$85.84,1,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258818428,K1136-F662,B071D9BWS1,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Blue Damask",$99.99,23%,$76.64,3,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258839270,N7697S-F1539,B071NV4X83,,"HomePop Upholstered Storage Ottoman with Hinged Lid, Teal",$69.31,0%,$69.31,2,2,2,0,0,18-Oct-2021,22-Oct-2021,Ship,26-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258844434,K7401-F2060,B071RZX2YN,,"HomePop Modern Square Metal X-base Ottoman, Tan and Cream Awning Stripe",$68.30,0%,$68.30,3,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258838228,K6805-A755,B071Y8LVFP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Gray",$265.99,34%,$174.83,3,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258838105,K6805-F2053,B07223PM9F,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Green and Cream Geometric",$224.94,20%,$179.51,3,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258851043,K7342-F2067,B073QLTSN3,,"HomePop Square Storage Ottoman with Lift Off Lid, Cream",$70.36,0%,$70.36,2,2,2,0,0,18-Oct-2021,22-Oct-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258845929,K6805-B228,B075832ZBP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Dark Green Velvet",$229.99,24%,$174.83,2,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258845950,K6805-A793,B07583RPSL,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Taupe and Cream Medallion",$249.99,28%,$179.51,3,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258848500,K6171-B229,B0758577B5,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Dark Gray",$133.00,45%,$73.06,18,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258850497,K7576.24-A793,B075857RWV,,"HomePop Parsons Classic Upholstered High Back Curved Top Barstool, 24-inch, Suri Brown",$149.99,22%,$116.50,2,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258853412,K7575-F2060,B076HD56KX,,"HomePop Parsons Classic Upholstered Accent Dining Chair with Curved Top, Set of 2, Grey Stripe",$189.99,4%,$182.32,1,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258854921,K7646-A750,B079RWVD8J,,"HomePop Square Storage Ottoman with Hinged Lid, Greay Damask, Blue Slate",$79.71,0%,$79.71,72,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258854853,K7703-A837,B079RYHF7T,,"HomePop Round Upholstered Storage Ottoman, Navy Floral",$112.99,14%,$97.24,8,8,8,0,0,18-Oct-2021,22-Oct-2021,Ship,26-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258854846,K7703-A832,B079S1LJ45,,"HomePop Round Upholstered Storage Ottoman, Grey Medallion",$93.66,0%,$93.66,1,1,1,0,0,18-Oct-2021,22-Oct-2021,Ship,26-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258854402,K2984-A835,B079S3W69Y,,"HomePop Meredith Dining Accent Chair, Blue Demask",$239.99,20%,$192.38,1,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258854860,K7703-F1147,B079S8Y9MZ,,"HomePop Round Upholstered Storage Ottoman, Black Geo",$112.99,17%,$93.66,28,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258854730,K7699.24-F2262,B079S8ZHTQ,,"HomePop Open Back Counter Height Barstool, 24.5 inch, Black Plaid",$129.99,6%,$122.32,1,1,1,0,0,18-Oct-2021,22-Oct-2021,Ship,26-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258849866,K6380-F2164,B07BQBPNGH,,"HomePop Parsons Classic Dining Chair with Nailhead Trim, Set of 2, Tan",$229.99,22%,$179.51,4,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258850015,K7446-F2182,B07BW1GD1L,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Dark Grey",$99.99,18%,$81.70,1,1,1,0,0,18-Oct-2021,22-Oct-2021,Ship,11-Dec-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258850084,K4638-A765,B07BZ1K5N9,,"HomePop Parker Accent Chair with Pillow, Gray Medallion",$149.99,20%,$120.39,2,2,2,0,0,18-Oct-2021,22-Oct-2021,Ship,16-Nov-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258856291,K7716-F2298,B07C6DCZ72,,"HomePop Round Tweed Storage Ottoman, Teal Tweed",$89.99,18%,$73.71,1,1,1,0,0,18-Oct-2021,22-Oct-2021,Ship,26-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258856116,K6805-A750,B07C6DF8NM,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Suri Blue",$219.99,14%,$188.49,32,32,32,0,0,18-Oct-2021,22-Oct-2021,Ship,03-Dec-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258849125,K7579-B238,B07D49QF64,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Purple",$129.99,23%,$99.64,3,3,3,0,0,18-Oct-2021,22-Oct-2021,Ship,29-Nov-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258853634,K7658-B227,B07DPQYZH8,,"HomePop Faux Fur Poof Ottoman, White",$99.99,14%,$85.84,1,1,1,0,0,18-Oct-2021,22-Oct-2021,Ship,26-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258853733,K7646-A823,B07DPSMRF4,,"HomePop Square Storage Ottoman with Hinged Lid, Blue Trellis",$125.99,37%,$79.71,10,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258853726,K7342-F2236,B07DQ82GJB,,"HomePop Square Storage Ottoman with Lift Off Lid, Natural Windowpane",$79.99,8%,$73.88,3,3,3,0,0,18-Oct-2021,22-Oct-2021,Ship,09-Dec-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258853603,K7399-B254,B07DQ96Z5W,,"HomePop Round Metal Base Decorative Ottoman, Silver",$89.99,30%,$63.15,1,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258853658,K6171-F2248,B07DY7VPDS,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Teal",$130.99,44%,$72.81,1,1,1,0,0,18-Oct-2021,22-Oct-2021,Ship,26-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258855249,K7351-J014,B07FHMRQDW,,"Spatial Order Half-Moon Modern Metal and Glass Accent Table, Gold",$48.83,0%,$48.83,13,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258857557,N8264-F2206,B07FZPQV38,,"HomePop Large Button Tufted Round Storage Ottoman, Light Blue",$109.99,15%,$93.66,1,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2B6QAURG,655258862001,N8264-F1399,B091Q9ZQR5,,HomePop Button Tufted Round Storage Ottoman - Tan Woven,$77.00,0%,$77.00,2,0,0,0,0,18-Oct-2021,22-Oct-2021,Ship,18-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,17-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258834527,N8264-B119,B016YSU2SG,,"HomePop Large Button Tufted Round Storage Ottoman, Berry",$109.99,31%,$76.18,2,2,2,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258839447,K6499-B122,B071XPKWTQ,,"HomePop Velvet Swoop Arm Accent Chair, Teal",$219.99,45%,$122.00,4,4,4,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258851043,K7342-F2067,B073QLTSN3,,"HomePop Square Storage Ottoman with Lift Off Lid, Cream",$70.36,0%,$70.36,2,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258854921,K7646-A750,B079RWVD8J,,"HomePop Square Storage Ottoman with Hinged Lid, Greay Damask, Blue Slate",$142.99,44%,$79.71,1,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258854846,K7703-A832,B079S1LJ45,,"HomePop Round Upholstered Storage Ottoman, Grey Medallion",$141.99,34%,$93.66,2,2,2,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258854891,K7703-F2273,B07BQR44QS,,"HomePop Round Upholstered Storage Ottoman, Teal Linen",$112.99,17%,$93.66,2,2,2,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258855720,K6499-F2207,B07C62ZNHG,,"HomePop Swoop Arm Accent Chair, Tan",$163.52,0%,$163.52,2,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258856284,K7716-F2297,B07C6CZB3H,,"HomePop Round Tweed Storage Ottoman, Light Gray Tweed",$89.99,14%,$77.59,2,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
2FLXDZ2N,655258857557,N8264-F2206,B07FZPQV38,,"HomePop Large Button Tufted Round Storage Ottoman, Light Blue",$109.99,15%,$93.66,2,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,DEN2,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
